f_neg,fast,Chi_sq
0.118,0.146,52.13414525
0.118,0.147,52.89141749
0.118,0.148,53.65173839
0.118,0.149,54.4150695
0.118,0.15,55.18137305
0.118,0.151,55.95061189
0.118,0.152,56.72274956
0.118,0.153,57.49775019
0.118,0.154,58.27557855
0.118,0.155,59.05619999
0.118,0.156,59.83958047
0.118,0.157,60.62568649
0.118,0.158,61.41448515
0.118,0.159,62.20594408
0.118,0.16,63.00003144
0.118,0.161,63.79671593
0.118,0.162,64.59596678
0.118,0.163,65.39775368
0.118,0.164,66.20204686
0.118,0.165,67.008817
0.118,0.166,67.81803527
0.118,0.167,68.6296733
0.118,0.168,69.44370317
0.118,0.169,70.26009741
0.118,0.17,71.07882898
0.118,0.171,71.89987128
0.118,0.172,72.7231981
0.118,0.173,73.54878366
0.118,0.174,74.37660258
0.118,0.175,75.20662987
0.118,0.176,76.03884093
0.118,0.177,76.87321152
0.118,0.178,77.70971779
0.118,0.179,78.54833624
0.118,0.18,79.38904374
0.118,0.181,80.23181749
0.118,0.182,81.07663505
0.118,0.183,81.92347431
0.118,0.184,82.77231347
0.118,0.185,83.62313108
0.118,0.186,84.47590599
0.118,0.187,85.33061738
0.118,0.188,86.1872447
0.118,0.189,87.04576774
0.118,0.19,87.90616655
0.118,0.191,88.76842149
0.118,0.192,89.63251318
0.118,0.193,90.49842255
0.118,0.194,91.36613076
0.118,0.195,92.23561928
0.118,0.196,93.10686982
0.118,0.197,93.97986435
0.118,0.198,94.85458508
0.118,0.199,95.7310145
0.118,0.2,96.60913532
0.119,0,40.60550591
0.119,0.001,38.42928541
0.119,0.002,36.36686191
0.119,0.003,34.41149879
0.119,0.004,32.55702156
0.119,0.005,30.79775819
0.119,0.006,29.12848701
0.119,0.007,27.54439113
0.119,0.008,26.0410184
0.119,0.009,24.61424619
0.119,0.01,23.26025019
0.119,0.011,21.97547682
0.119,0.012,20.75661872
0.119,0.013,19.60059291
0.119,0.014,18.50452129
0.119,0.015,17.46571316
0.119,0.016,16.4816496
0.119,0.017,15.54996939
0.119,0.018,14.6684563
0.119,0.019,13.83502769
0.119,0.02,13.04772413
0.119,0.021,12.30470002
0.119,0.022,11.60421509
0.119,0.023,10.94462667
0.119,0.024,10.3243826
0.119,0.025,9.742014832
0.119,0.026,9.196133541
0.119,0.027,8.685421743
0.119,0.028,8.208630366
0.119,0.029,7.764573733
0.119,0.03,7.352125397
0.119,0.031,6.970214319
0.119,0.032,6.617821343
0.119,0.033,6.293975946
0.119,0.034,5.997753227
0.119,0.035,5.72827114
0.119,0.036,5.484687912
0.119,0.037,5.266199669
0.119,0.038,5.072038216
0.119,0.039,4.901468991
0.119,0.04,4.75378915
0.119,0.041,4.628325791
0.119,0.042,4.5244343
0.119,0.043,4.441496806
0.119,0.044,4.378920741
0.119,0.045,4.336137491
0.119,0.046,4.312601142
0.119,0.047,4.3077873
0.119,0.048,4.32119199
0.119,0.049,4.352330619
0.119,0.05,4.400737009
0.119,0.051,4.465962489
0.119,0.052,4.547575033
0.119,0.053,4.645158464
0.119,0.054,4.758311692
0.119,0.055,4.886648005
0.119,0.056,5.029794397
0.119,0.057,5.187390936
0.119,0.058,5.359090165
0.119,0.059,5.544556544
0.119,0.06,5.743465913
0.119,0.061,5.955504989
0.119,0.062,6.180370894
0.119,0.063,6.417770705
0.119,0.064,6.667421021
0.119,0.065,6.929047569
0.119,0.066,7.202384814
0.119,0.067,7.487175599
0.119,0.068,7.7831708
0.119,0.069,8.090128998
0.119,0.07,8.407816171
0.119,0.071,8.736005396
0.119,0.072,9.074476569
0.119,0.073,9.42301614
0.119,0.074,9.781416855
0.119,0.075,10.14947752
0.119,0.076,10.52700275
0.119,0.077,10.91380279
0.119,0.078,11.30969327
0.119,0.079,11.71449501
0.119,0.08,12.12803384
0.119,0.081,12.55014041
0.119,0.082,12.98065002
0.119,0.083,13.41940245
0.119,0.084,13.86624182
0.119,0.085,14.3210164
0.119,0.086,14.78357849
0.119,0.087,15.25378429
0.119,0.088,15.73149373
0.119,0.089,16.21657039
0.119,0.09,16.70888135
0.119,0.091,17.20829706
0.119,0.092,17.71469125
0.119,0.093,18.22794083
0.119,0.094,18.74792576
0.119,0.095,19.27452896
0.119,0.096,19.80763623
0.119,0.097,20.34713615
0.119,0.098,20.89291997
0.119,0.099,21.44488156
0.119,0.1,22.00291731
0.119,0.101,22.56692605
0.119,0.102,23.13680899
0.119,0.103,23.71246962
0.119,0.104,24.29381368
0.119,0.105,24.88074907
0.119,0.106,25.47318576
0.119,0.107,26.07103578
0.119,0.108,26.67421314
0.119,0.109,27.28263374
0.119,0.11,27.89621537
0.119,0.111,28.51487761
0.119,0.112,29.13854181
0.119,0.113,29.76713102
0.119,0.114,30.40056994
0.119,0.115,31.03878489
0.119,0.116,31.68170377
0.119,0.117,32.32925598
0.119,0.118,32.98137243
0.119,0.119,33.63798543
0.119,0.12,34.29902875
0.119,0.121,34.96443747
0.119,0.122,35.63414803
0.119,0.123,36.30809816
0.119,0.124,36.98622684
0.119,0.125,37.66847428
0.119,0.126,38.35478189
0.119,0.127,39.04509224
0.119,0.128,39.73934902
0.119,0.129,40.43749705
0.119,0.13,41.1394822
0.119,0.131,41.84525141
0.119,0.132,42.55475262
0.119,0.133,43.2679348
0.119,0.134,43.98474786
0.119,0.135,44.70514268
0.119,0.136,45.42907105
0.119,0.137,46.15648567
0.119,0.138,46.88734012
0.119,0.139,47.62158884
0.119,0.14,48.35918711
0.119,0.141,49.10009102
0.119,0.142,49.84425748
0.119,0.143,50.59164416
0.119,0.144,51.3422095
0.119,0.145,52.09591268
0.119,0.146,52.85271362
0.119,0.147,53.61257293
0.119,0.148,54.37545195
0.119,0.149,55.14131265
0.119,0.15,55.9101177
0.119,0.151,56.68183041
0.119,0.152,57.45641471
0.119,0.153,58.23383517
0.119,0.154,59.01405695
0.119,0.155,59.7970458
0.119,0.156,60.58276808
0.119,0.157,61.37119067
0.119,0.158,62.16228104
0.119,0.159,62.95600719
0.119,0.16,63.75233765
0.119,0.161,64.55124148
0.119,0.162,65.35268823
0.119,0.163,66.15664795
0.119,0.164,66.9630912
0.119,0.165,67.771989
0.119,0.166,68.58331282
0.119,0.167,69.39703463
0.119,0.168,70.2131268
0.119,0.169,71.03156219
0.119,0.17,71.85231403
0.119,0.171,72.67535602
0.119,0.172,73.50066226
0.119,0.173,74.32820723
0.119,0.174,75.15796584
0.119,0.175,75.98991337
0.119,0.176,76.82402548
0.119,0.177,77.6602782
0.119,0.178,78.49864794
0.119,0.179,79.33911146
0.119,0.18,80.18164587
0.119,0.181,81.02622861
0.119,0.182,81.8728375
0.119,0.183,82.72145064
0.119,0.184,83.57204649
0.119,0.185,84.42460382
0.119,0.186,85.2791017
0.119,0.187,86.13551952
0.119,0.188,86.99383698
0.119,0.189,87.85403405
0.119,0.19,88.71609101
0.119,0.191,89.57998841
0.119,0.192,90.4457071
0.119,0.193,91.31322817
0.119,0.194,92.18253302
0.119,0.195,93.05360329
0.119,0.196,93.92642087
0.119,0.197,94.80096793
0.119,0.198,95.67722687
0.119,0.199,96.55518035
0.119,0.2,97.43481126
0.12,0,39.59008654
0.12,0.001,37.46835573
0.12,0.002,35.45765701
0.12,0.003,33.55146847
0.12,0.004,31.74380829
0.12,0.005,30.02917784
0.12,0.006,28.40251193
0.12,0.007,26.85913525
0.12,0.008,25.39472411
0.12,0.009,24.00527264
0.12,0.01,22.68706296
0.12,0.011,21.43663871
0.12,0.012,20.25078148
0.12,0.013,19.12648987
0.12,0.014,18.06096074
0.12,0.015,17.05157241
0.12,0.016,16.09586957
0.12,0.017,15.19154978
0.12,0.018,14.33645119
0.12,0.019,13.52854154
0.12,0.02,12.76590816
0.12,0.021,12.04674894
0.12,0.022,11.36936405
0.12,0.023,10.73214851
0.12,0.024,10.13358535
0.12,0.025,9.572239404
0.12,0.026,9.046751596
0.12,0.027,8.555833748
0.12,0.028,8.098263805
0.12,0.029,7.672881445
0.12,0.03,7.278584053
0.12,0.031,6.91432301
0.12,0.032,6.579100271
0.12,0.033,6.271965211
0.12,0.034,5.992011708
0.12,0.035,5.738375445
0.12,0.036,5.510231411
0.12,0.037,5.306791586
0.12,0.038,5.12730279
0.12,0.039,4.971044686
0.12,0.04,4.837327922
0.12,0.041,4.725492402
0.12,0.042,4.634905674
0.12,0.043,4.564961429
0.12,0.044,4.515078095
0.12,0.045,4.484697525
0.12,0.046,4.473283776
0.12,0.047,4.480321957
0.12,0.048,4.505317154
0.12,0.049,4.547793426
0.12,0.05,4.607292855
0.12,0.051,4.683374658
0.12,0.052,4.775614358
0.12,0.053,4.883602993
0.12,0.054,5.006946383
0.12,0.055,5.14526443
0.12,0.056,5.298190466
0.12,0.057,5.465370635
0.12,0.058,5.64646331
0.12,0.059,5.84113854
0.12,0.06,6.049077535
0.12,0.061,6.269972168
0.12,0.062,6.503524518
0.12,0.063,6.749446422
0.12,0.064,7.007459064
0.12,0.065,7.277292577
0.12,0.066,7.558685669
0.12,0.067,7.851385271
0.12,0.068,8.155146195
0.12,0.069,8.469730816
0.12,0.07,8.794908769
0.12,0.071,9.130456661
0.12,0.072,9.47615779
0.12,0.073,9.831801891
0.12,0.074,10.19718488
0.12,0.075,10.57210863
0.12,0.076,10.95638072
0.12,0.077,11.34981426
0.12,0.078,11.75222762
0.12,0.079,12.16344432
0.12,0.08,12.58329277
0.12,0.081,13.01160612
0.12,0.082,13.44822211
0.12,0.083,13.89298286
0.12,0.084,14.34573476
0.12,0.085,14.80632828
0.12,0.086,15.27461786
0.12,0.087,15.75046176
0.12,0.088,16.23372195
0.12,0.089,16.72426392
0.12,0.09,17.22195664
0.12,0.091,17.72667241
0.12,0.092,18.23828674
0.12,0.093,18.75667826
0.12,0.094,19.2817286
0.12,0.095,19.81332232
0.12,0.096,20.35134681
0.12,0.097,20.89569216
0.12,0.098,21.44625114
0.12,0.099,22.00291906
0.12,0.1,22.56559373
0.12,0.101,23.13417535
0.12,0.102,23.70856648
0.12,0.103,24.2886719
0.12,0.104,24.87439862
0.12,0.105,25.46565577
0.12,0.106,26.06235453
0.12,0.107,26.6644081
0.12,0.108,27.2717316
0.12,0.109,27.88424208
0.12,0.11,28.50185839
0.12,0.111,29.12450117
0.12,0.112,29.75209278
0.12,0.113,30.38455729
0.12,0.114,31.02182037
0.12,0.115,31.66380929
0.12,0.116,32.31045289
0.12,0.117,32.96168146
0.12,0.118,33.61742679
0.12,0.119,34.27762208
0.12,0.12,34.94220192
0.12,0.121,35.61110221
0.12,0.122,36.28426021
0.12,0.123,36.96161442
0.12,0.124,37.64310459
0.12,0.125,38.32867167
0.12,0.126,39.01825781
0.12,0.127,39.71180628
0.12,0.128,40.40926149
0.12,0.129,41.11056892
0.12,0.13,41.81567512
0.12,0.131,42.52452767
0.12,0.132,43.23707516
0.12,0.133,43.95326716
0.12,0.134,44.67305422
0.12,0.135,45.39638778
0.12,0.136,46.12322024
0.12,0.137,46.85350486
0.12,0.138,47.58719579
0.12,0.139,48.32424799
0.12,0.14,49.0646173
0.12,0.141,49.80826032
0.12,0.142,50.55513447
0.12,0.143,51.30519792
0.12,0.144,52.05840961
0.12,0.145,52.8147292
0.12,0.146,53.57411707
0.12,0.147,54.33653431
0.12,0.148,55.10194268
0.12,0.149,55.87030462
0.12,0.15,56.64158323
0.12,0.151,57.41574223
0.12,0.152,58.19274599
0.12,0.153,58.97255946
0.12,0.154,59.75514822
0.12,0.155,60.54047841
0.12,0.156,61.32851676
0.12,0.157,62.11923054
0.12,0.158,62.9125876
0.12,0.159,63.70855628
0.12,0.16,64.50710547
0.12,0.161,65.30820459
0.12,0.162,66.11182352
0.12,0.163,66.91793266
0.12,0.164,67.72650289
0.12,0.165,68.53750555
0.12,0.166,69.35091244
0.12,0.167,70.16669582
0.12,0.168,70.98482839
0.12,0.169,71.80528328
0.12,0.17,72.62803405
0.12,0.171,73.45305467
0.12,0.172,74.28031951
0.12,0.173,75.10980336
0.12,0.174,75.94148138
0.12,0.175,76.77532912
0.12,0.176,77.61132252
0.12,0.177,78.44943786
0.12,0.178,79.2896518
0.12,0.179,80.13194135
0.12,0.18,80.97628387
0.12,0.181,81.82265705
0.12,0.182,82.67103893
0.12,0.183,83.52140785
0.12,0.184,84.37374251
0.12,0.185,85.22802189
0.12,0.186,86.08422529
0.12,0.187,86.94233231
0.12,0.188,87.80232287
0.12,0.189,88.66417716
0.12,0.19,89.52787564
0.12,0.191,90.39339909
0.12,0.192,91.26072854
0.12,0.193,92.1298453
0.12,0.194,93.00073094
0.12,0.195,93.8733673
0.12,0.196,94.74773646
0.12,0.197,95.62382076
0.12,0.198,96.5016028
0.12,0.199,97.38106541
0.12,0.2,98.26219165
0.121,0,38.60926129
0.121,0.001,36.54068626
0.121,0.002,34.58046728
0.121,0.003,32.72228866
0.121,0.004,30.96035378
0.121,0.005,29.28933084
0.121,0.006,27.7043053
0.121,0.007,26.20073828
0.121,0.008,24.77442992
0.121,0.009,23.42148702
0.121,0.01,22.13829444
0.121,0.011,20.92148972
0.121,0.012,19.76794044
0.121,0.013,18.6747241
0.121,0.014,17.63911007
0.121,0.015,16.65854347
0.121,0.016,15.73063063
0.121,0.017,14.85312604
0.121,0.018,14.02392056
0.121,0.019,13.24103081
0.121,0.02,12.50258948
0.121,0.021,11.80683664
0.121,0.022,11.15211173
0.121,0.023,10.53684639
0.121,0.024,9.959557846
0.121,0.025,9.418842863
0.121,0.026,8.91337227
0.121,0.027,8.441885905
0.121,0.028,8.003187987
0.121,0.029,7.596142871
0.121,0.03,7.219671134
0.121,0.031,6.872745983
0.121,0.032,6.554389932
0.121,0.033,6.263671739
0.121,0.034,5.999703574
0.121,0.035,5.761638399
0.121,0.036,5.548667539
0.121,0.037,5.360018431
0.121,0.038,5.194952536
0.121,0.039,5.05276339
0.121,0.04,4.932774804
0.121,0.041,4.834339174
0.121,0.042,4.756835919
0.121,0.043,4.699670011
0.121,0.044,4.662270614
0.121,0.045,4.644089802
0.121,0.046,4.644601365
0.121,0.047,4.663299696
0.121,0.048,4.699698732
0.121,0.049,4.753330983
0.121,0.05,4.8237466
0.121,0.051,4.910512514
0.121,0.052,5.01321162
0.121,0.053,5.131442014
0.121,0.054,5.264816266
0.121,0.055,5.412960747
0.121,0.056,5.575514989
0.121,0.057,5.752131076
0.121,0.058,5.942473081
0.121,0.059,6.146216525
0.121,0.06,6.363047867
0.121,0.061,6.592664028
0.121,0.062,6.834771934
0.121,0.063,7.089088085
0.121,0.064,7.355338148
0.121,0.065,7.633256571
0.121,0.066,7.922586217
0.121,0.067,8.223078015
0.121,0.068,8.534490633
0.121,0.069,8.85659016
0.121,0.07,9.189149815
0.121,0.071,9.531949658
0.121,0.072,9.884776322
0.121,0.073,10.24742276
0.121,0.074,10.619688
0.121,0.075,11.0013769
0.121,0.076,11.39229996
0.121,0.077,11.79227307
0.121,0.078,12.20111735
0.121,0.079,12.6186589
0.121,0.08,13.04472868
0.121,0.081,13.47916231
0.121,0.082,13.92179988
0.121,0.083,14.37248584
0.121,0.084,14.83106878
0.121,0.085,15.29740135
0.121,0.086,15.77134008
0.121,0.087,16.25274526
0.121,0.088,16.74148081
0.121,0.089,17.23741416
0.121,0.09,17.74041612
0.121,0.091,18.25036078
0.121,0.092,18.76712539
0.121,0.093,19.29059028
0.121,0.094,19.82063874
0.121,0.095,20.35715691
0.121,0.096,20.90003374
0.121,0.097,21.44916083
0.121,0.098,22.00443241
0.121,0.099,22.56574523
0.121,0.1,23.13299847
0.121,0.101,23.7060937
0.121,0.102,24.28493477
0.121,0.103,24.86942775
0.121,0.104,25.4594809
0.121,0.105,26.05500454
0.121,0.106,26.65591105
0.121,0.107,27.26211476
0.121,0.108,27.87353193
0.121,0.109,28.49008068
0.121,0.11,29.11168092
0.121,0.111,29.73825433
0.121,0.112,30.3697243
0.121,0.113,31.00601584
0.121,0.114,31.64705562
0.121,0.115,32.29277182
0.121,0.116,32.9430942
0.121,0.117,33.59795394
0.121,0.118,34.2572837
0.121,0.119,34.92101752
0.121,0.12,35.58909081
0.121,0.121,36.26144031
0.121,0.122,36.93800403
0.121,0.123,37.61872127
0.121,0.124,38.30353251
0.121,0.125,38.99237945
0.121,0.126,39.68520495
0.121,0.127,40.38195298
0.121,0.128,41.08256864
0.121,0.129,41.78699807
0.121,0.13,42.49518848
0.121,0.131,43.2070881
0.121,0.132,43.92264613
0.121,0.133,44.64181277
0.121,0.134,45.36453914
0.121,0.135,46.0907773
0.121,0.136,46.8204802
0.121,0.137,47.55360167
0.121,0.138,48.29009639
0.121,0.139,49.02991988
0.121,0.14,49.77302849
0.121,0.141,50.51937935
0.121,0.142,51.26893037
0.121,0.143,52.02164021
0.121,0.144,52.7774683
0.121,0.145,53.53637478
0.121,0.146,54.29832047
0.121,0.147,55.06326694
0.121,0.148,55.83117637
0.121,0.149,56.60201166
0.121,0.15,57.37573631
0.121,0.151,58.15231448
0.121,0.152,58.93171093
0.121,0.153,59.71389103
0.121,0.154,60.49882074
0.121,0.155,61.28646659
0.121,0.156,62.07679569
0.121,0.157,62.86977569
0.121,0.158,63.66537478
0.121,0.159,64.46356168
0.121,0.16,65.26430562
0.121,0.161,66.06757635
0.121,0.162,66.87334411
0.121,0.163,67.68157963
0.121,0.164,68.49225409
0.121,0.165,69.30533916
0.121,0.166,70.12080696
0.121,0.167,70.93863005
0.121,0.168,71.75878144
0.121,0.169,72.58123454
0.121,0.17,73.4059632
0.121,0.171,74.23294169
0.121,0.172,75.06214465
0.121,0.173,75.89354714
0.121,0.174,76.72712459
0.121,0.175,77.56285283
0.121,0.176,78.40070804
0.121,0.177,79.24066676
0.121,0.178,80.08270591
0.121,0.179,80.92680274
0.121,0.18,81.77293486
0.121,0.181,82.62108018
0.121,0.182,83.47121698
0.121,0.183,84.32332385
0.121,0.184,85.17737969
0.121,0.185,86.0333637
0.121,0.186,86.89125542
0.121,0.187,87.75103467
0.121,0.188,88.61268154
0.121,0.189,89.47617645
0.121,0.19,90.34150008
0.121,0.191,91.20863339
0.121,0.192,92.07755761
0.121,0.193,92.94825425
0.121,0.194,93.82070506
0.121,0.195,94.69489208
0.121,0.196,95.57079756
0.121,0.197,96.44840404
0.121,0.198,97.32769429
0.121,0.199,98.2086513
0.121,0.2,99.09125832
0.122,0,37.66217947
0.122,0.001,35.64546952
0.122,0.002,33.7345249
0.122,0.003,31.92322803
0.122,0.004,30.20596042
0.122,0.005,28.57755077
0.122,0.006,27.03322966
0.122,0.007,25.56858969
0.122,0.008,24.17955042
0.122,0.009,22.86232739
0.122,0.01,21.61340467
0.122,0.011,20.42951052
0.122,0.012,19.30759565
0.122,0.013,18.24481386
0.122,0.014,17.23850473
0.122,0.015,16.28617805
0.122,0.016,15.38549982
0.122,0.017,14.53427975
0.122,0.018,13.73045979
0.122,0.019,12.97210396
0.122,0.02,12.25738897
0.122,0.021,11.58459583
0.122,0.022,10.95210214
0.122,0.023,10.35837508
0.122,0.024,9.801965103
0.122,0.025,9.281500031
0.122,0.026,8.795679765
0.122,0.027,8.343271389
0.122,0.028,7.923104687
0.122,0.029,7.534068025
0.122,0.03,7.175104561
0.122,0.031,6.845208752
0.122,0.032,6.543423134
0.122,0.033,6.268835348
0.122,0.034,6.020575389
0.122,0.035,5.797813058
0.122,0.036,5.599755605
0.122,0.037,5.425645541
0.122,0.038,5.274758601
0.122,0.039,5.146401857
0.122,0.04,5.039911959
0.122,0.041,4.954653496
0.122,0.042,4.890017469
0.122,0.043,4.845419866
0.122,0.044,4.820300331
0.122,0.045,4.814120917
0.122,0.046,4.826364924
0.122,0.047,4.856535808
0.122,0.048,4.904156157
0.122,0.049,4.968766736
0.122,0.05,5.049925582
0.122,0.051,5.147207166
0.122,0.052,5.260201589
0.122,0.053,5.388513844
0.122,0.054,5.531763104
0.122,0.055,5.689582067
0.122,0.056,5.861616324
0.122,0.057,6.047523772
0.122,0.058,6.246974059
0.122,0.059,6.459648058
0.122,0.06,6.685237368
0.122,0.061,6.923443845
0.122,0.062,7.173979162
0.122,0.063,7.43656438
0.122,0.064,7.710929555
0.122,0.065,7.99681336
0.122,0.066,8.293962724
0.122,0.067,8.602132494
0.122,0.068,8.921085111
0.122,0.069,9.250590304
0.122,0.07,9.590424798
0.122,0.071,9.940372037
0.122,0.072,10.30022192
0.122,0.073,10.66977056
0.122,0.074,11.04882001
0.122,0.075,11.43717809
0.122,0.076,11.83465814
0.122,0.077,12.24107878
0.122,0.078,12.65626379
0.122,0.079,13.08004186
0.122,0.08,13.51224642
0.122,0.081,13.9527155
0.122,0.082,14.40129152
0.122,0.083,14.85782117
0.122,0.084,15.32215526
0.122,0.085,15.79414853
0.122,0.086,16.27365957
0.122,0.087,16.76055066
0.122,0.088,17.25468766
0.122,0.089,17.75593986
0.122,0.09,18.26417988
0.122,0.091,18.77928359
0.122,0.092,19.30112996
0.122,0.093,19.82960095
0.122,0.094,20.36458148
0.122,0.095,20.90595927
0.122,0.096,21.45362477
0.122,0.097,22.00747108
0.122,0.098,22.56739387
0.122,0.099,23.13329127
0.122,0.1,23.70506385
0.122,0.101,24.28261448
0.122,0.102,24.86584831
0.122,0.103,25.45467266
0.122,0.104,26.04899701
0.122,0.105,26.64873288
0.122,0.106,27.25379379
0.122,0.107,27.8640952
0.122,0.108,28.47955448
0.122,0.109,29.10009081
0.122,0.11,29.72562515
0.122,0.111,30.35608019
0.122,0.112,30.99138029
0.122,0.113,31.63145147
0.122,0.114,32.2762213
0.122,0.115,32.92561892
0.122,0.116,33.57957493
0.122,0.117,34.23802144
0.122,0.118,34.90089192
0.122,0.119,35.56812128
0.122,0.12,36.23964572
0.122,0.121,36.91540277
0.122,0.122,37.59533122
0.122,0.123,38.27937113
0.122,0.124,38.96746372
0.122,0.125,39.6595514
0.122,0.126,40.35557775
0.122,0.127,41.05548743
0.122,0.128,41.75922619
0.122,0.129,42.46674085
0.122,0.13,43.17797927
0.122,0.131,43.89289028
0.122,0.132,44.61142372
0.122,0.133,45.33353037
0.122,0.134,46.05916197
0.122,0.135,46.78827112
0.122,0.136,47.52081136
0.122,0.137,48.25673705
0.122,0.138,48.99600343
0.122,0.139,49.73856654
0.122,0.14,50.48438324
0.122,0.141,51.23341117
0.122,0.142,51.98560872
0.122,0.143,52.74093507
0.122,0.144,53.4993501
0.122,0.145,54.2608144
0.122,0.146,55.02528928
0.122,0.147,55.79273673
0.122,0.148,56.56311939
0.122,0.149,57.33640056
0.122,0.15,58.11254418
0.122,0.151,58.89151481
0.122,0.152,59.67327762
0.122,0.153,60.45779837
0.122,0.154,61.24504341
0.122,0.155,62.03497965
0.122,0.156,62.82757458
0.122,0.157,63.62279619
0.122,0.158,64.42061305
0.122,0.159,65.22099422
0.122,0.16,66.02390929
0.122,0.161,66.82932833
0.122,0.162,67.63722192
0.122,0.163,68.44756111
0.122,0.164,69.26031741
0.122,0.165,70.07546279
0.122,0.166,70.89296968
0.122,0.167,71.71281095
0.122,0.168,72.53495989
0.122,0.169,73.35939022
0.122,0.17,74.18607606
0.122,0.171,75.01499196
0.122,0.172,75.84611285
0.122,0.173,76.67941405
0.122,0.174,77.51487126
0.122,0.175,78.35246056
0.122,0.176,79.19215839
0.122,0.177,80.03394155
0.122,0.178,80.8777872
0.122,0.179,81.72367283
0.122,0.18,82.57157628
0.122,0.181,83.42147573
0.122,0.182,84.27334965
0.122,0.183,85.12717687
0.122,0.184,85.98293652
0.122,0.185,86.84060801
0.122,0.186,87.7001711
0.122,0.187,88.56160581
0.122,0.188,89.42489246
0.122,0.189,90.29001165
0.122,0.19,91.15694427
0.122,0.191,92.02567148
0.122,0.192,92.89617471
0.122,0.193,93.76843564
0.122,0.194,94.64243623
0.122,0.195,95.51815868
0.122,0.196,96.39558545
0.122,0.197,97.27469925
0.122,0.198,98.155483
0.122,0.199,99.0379199
0.122,0.2,99.92199335
0.123,0,36.74801808
0.123,0.001,34.78192395
0.123,0.002,32.91908637
0.123,0.003,31.15357818
0.123,0.004,29.4799522
0.123,0.005,27.89319167
0.123,0.006,26.38866694
0.123,0.007,24.96209736
0.123,0.008,23.60951771
0.123,0.009,22.32724847
0.123,0.01,21.11186956
0.123,0.011,19.9601969
0.123,0.012,18.86926158
0.123,0.013,17.83629125
0.123,0.014,16.85869342
0.123,0.015,15.93404051
0.123,0.016,15.06005637
0.123,0.017,14.23460418
0.123,0.018,13.45567547
0.123,0.019,12.72138024
0.123,0.02,12.02993792
0.123,0.021,11.37966926
0.123,0.022,10.76898891
0.123,0.023,10.19639862
0.123,0.024,9.660481108
0.123,0.025,9.159894391
0.123,0.026,8.693366644
0.123,0.027,8.259691457
0.123,0.028,7.85772349
0.123,0.029,7.486374481
0.123,0.03,7.14460957
0.123,0.031,6.831443911
0.123,0.032,6.545939542
0.123,0.033,6.287202502
0.123,0.034,6.054380156
0.123,0.035,5.846658723
0.123,0.036,5.663260977
0.123,0.037,5.503444128
0.123,0.038,5.366497836
0.123,0.039,5.251742377
0.123,0.04,5.158526929
0.123,0.041,5.086227981
0.123,0.042,5.034247839
0.123,0.043,5.002013247
0.123,0.044,4.98897408
0.123,0.045,4.994602138
0.123,0.046,5.01839001
0.123,0.047,5.059850006
0.123,0.048,5.118513166
0.123,0.049,5.193928322
0.123,0.05,5.28566122
0.123,0.051,5.393293697
0.123,0.052,5.516422904
0.123,0.053,5.654660574
0.123,0.054,5.807632339
0.123,0.055,5.974977082
0.123,0.056,6.156346322
0.123,0.057,6.351403642
0.123,0.058,6.559824146
0.123,0.059,6.781293942
0.123,0.06,7.015509658
0.123,0.061,7.262177983
0.123,0.062,7.521015231
0.123,0.063,7.791746931
0.123,0.064,8.074107437
0.123,0.065,8.367839556
0.123,0.066,8.672694199
0.123,0.067,8.988430049
0.123,0.068,9.314813243
0.123,0.069,9.651617074
0.123,0.07,9.998621702
0.123,0.071,10.35561389
0.123,0.072,10.72238673
0.123,0.073,11.09873942
0.123,0.074,11.48447701
0.123,0.075,11.8794102
0.123,0.076,12.2833551
0.123,0.077,12.69613304
0.123,0.078,13.11757039
0.123,0.079,13.54749837
0.123,0.08,13.98575284
0.123,0.081,14.43217418
0.123,0.082,14.88660712
0.123,0.083,15.34890055
0.123,0.084,15.8189074
0.123,0.085,16.29648452
0.123,0.086,16.78149251
0.123,0.087,17.27379559
0.123,0.088,17.7732615
0.123,0.089,18.27976139
0.123,0.09,18.79316966
0.123,0.091,19.3133639
0.123,0.092,19.84022475
0.123,0.093,20.37363583
0.123,0.094,20.91348362
0.123,0.095,21.45965739
0.123,0.096,22.01204908
0.123,0.097,22.57055324
0.123,0.098,23.13506696
0.123,0.099,23.70548974
0.123,0.1,24.28172349
0.123,0.101,24.86367238
0.123,0.102,25.45124281
0.123,0.103,26.04434336
0.123,0.104,26.64288469
0.123,0.105,27.24677948
0.123,0.106,27.8559424
0.123,0.107,28.47029001
0.123,0.108,29.08974076
0.123,0.109,29.71421488
0.123,0.11,30.34363435
0.123,0.111,30.97792286
0.123,0.112,31.61700576
0.123,0.113,32.26080999
0.123,0.114,32.90926406
0.123,0.115,33.56229799
0.123,0.116,34.2198433
0.123,0.117,34.88183293
0.123,0.118,35.54820121
0.123,0.119,36.21888383
0.123,0.12,36.89381782
0.123,0.121,37.57294148
0.123,0.122,38.25619438
0.123,0.123,38.94351728
0.123,0.124,39.63485216
0.123,0.125,40.33014215
0.123,0.126,41.02933148
0.123,0.127,41.73236551
0.123,0.128,42.43919067
0.123,0.129,43.1497544
0.123,0.13,43.8640052
0.123,0.131,44.58189253
0.123,0.132,45.30336682
0.123,0.133,46.02837945
0.123,0.134,46.75688272
0.123,0.135,47.48882983
0.123,0.136,48.22417485
0.123,0.137,48.96287268
0.123,0.138,49.7048791
0.123,0.139,50.45015066
